<video_id>Nb-39UN3vjA</video_id>	JJ	<video_id>Nb-39UN3vjA</video_id>
already	RB	already
raided	VVN	raid
the	DT	the
offices	NNS	office
of	IN	of
the	DT	the
Qatar	NP	Qatar
based	VVN	base
Channel	NP	Channel
um	NNS	um
and	CC	and
that	DT	that
was	VBD	be
just	RB	just
within	IN	within
hours	NNS	hour
wasn't	VVD	wasn't
it	PP	it
of	IN	of
of	IN	of
that	DT	that
decision	NN	decision
right	NN	right
to	TO	to
to	TO	to
shut	VV	shut
it	PP	it
down	IN	down
it	PP	it
it	PP	it
seems	VVZ	seem
very	RB	very
very	JJ	very
Swift	NP	Swift
it	PP	it
is	VBZ	be
it's	NP	it's
Swift	NP	Swift
but	CC	but
it	PP	it
has	VHZ	have
been	VBN	be
building	VVG	build
for	IN	for
some	DT	some
time	NN	time
and	CC	and
this	DT	this
is	VBZ	be
something	NN	something
that	IN/that	that
the	DT	the
Israeli	JJ	Israeli
government	NN	government
now	RB	now
this	DT	this
far	RB	far
right	JJ	right
government	NN	government
has	VHZ	have
very	RB	very
much	RB	much
pushed	VVN	push
for	IN	for
and	CC	and
especially	RB	especially
in	IN	in
the	DT	the
context	NN	context
of	IN	of
the	DT	the
Gaza	NP	Gaza
War	NP	War
event	NN	event
since	IN	since
October	NP	October
the	DT	the
7th	JJ	7th
the	DT	the
hamus	NN	hamus
attacks	NNS	attack
on	IN	on
Israel	NP	Israel
then	RB	then
in	IN	in
which	WDT	which
Al	NP	Al
jazer	NN	jazer
which	WDT	which
Israel	NP	Israel
has	VHZ	have
accused	VVN	accuse
for	IN	for
a	DT	a
very	RB	very
long	JJ	long
time	NN	time
of	IN	of
being	VBG	be
anti-israeli	NP	anti-israeli
it's	NNS	it's
acted	VVD	act
against	IN	against
its	PP$	its
journalists	NNS	journalist
uh	UH	uh
journalists	NNS	journalist
have	VHP	have
been	VBN	be
killed	VVN	kill
I	PP	I
mean	VV	mean
most	RBS	most
famously	RB	famously
two	CD	two
years	NNS	year
ago	RB	ago
Shireen	NP	Shireen
Abu	NP	Abu
Akay	NP	Akay
the	DT	the
star	JJ	star
correspondent	NN	correspondent
of	IN	of
Al	NP	Al
jazer	NN	jazer
for	IN	for
the	DT	the
Arab	JJ	Arab
Service	NP	Service
uh	UH	uh
that	IN/that	that
they	PP	they
run	VV	run
uh	UH	uh
in	IN	in
the	DT	the
occupied	JJ	occupied
territories	NNS	territory
was	VBD	be
killed	VVN	kill
aljer	NN	aljer
accused	VVN	accuse
Israel	NP	Israel
100%	CD	@card@
of	IN	of
having	VHG	have
carried	VVN	carry
it	PP	it
out	RP	out
since	IN	since
then	RB	then
Israel	NP	Israel
has	VHZ	have
uh	UH	uh
has	VHZ	have
said	VVN	say
that	IN/that	that
it	PP	it
it	PP	it
you	PP	you
know	VVP	know
the	DT	the
the	DT	the
chances	NNS	chance
are	VBP	be
that	IN/that	that
it	PP	it
was	VBD	be
uh	UH	uh
an	DT	an
accidental	JJ	accidental
uh	UH	uh
killing	VVG	kill
so	IN	so
this	DT	this
this	DT	this
showdown	NN	showdown
between	IN	between
these	DT	these
between	IN	between
aleser	NP	Aleser
and	CC	and
Israel	NP	Israel
goes	VVZ	go
back	RB	back
a	DT	a
long	JJ	long
way	NN	way
but	CC	but
really	RB	really
this	DT	this
has	VHZ	have
become	VVN	become
much	RB	much
stronger	JJR	strong
during	IN	during
the	DT	the
Gaza	NP	Gaza
war	NN	war
and	CC	and
aler	NN	aler
has	VHZ	have
been	VBN	be
really	RB	really
the	DT	the
only	JJ	only
International	NP	International
medor	NN	medor
Outlet	NN	outlet
which	WDT	which
has	VHZ	have
been	VBN	be
able	JJ	able
to	TO	to
keep	VV	keep
its	PP$	its
reporters	NNS	reporter
on	IN	on
the	DT	the
ground	NN	ground
there	RB	there
they've	NNS	they've
been	VBN	be
reporting	VVG	report
essentially	RB	essentially
24	CD	@card@
hours	NNS	hour
a	DT	a
day	NN	day
on	IN	on
its	PP$	its
Arab	JJ	Arab
language	NN	language
Channel	NP	Channel
and	CC	and
its	PP$	its
English	JJ	English
language	NN	language
Channel	NP	Channel
and	CC	and
again	RB	again
that's	JJ	that's
something	NN	something
which	WDT	which
the	DT	the
Israeli	JJ	Israeli
government	NN	government
uh	UH	uh
is	VBZ	be
very	RB	very
much	JJ	much
against	IN	against
and	CC	and
believes	VVZ	believe
is	VBZ	be
essentially	RB	essentially
acting	VVG	act
as	IN	as
a	DT	a
mouthpiece	NN	mouthpiece
for	IN	for
Hamas	NP	Hamas
and	CC	and
they've	NP	they've
said	VVD	say
that	IN/that	that
explicitly	RB	explicitly
they've	NN	they've
even	RB	even
accused	VVD	accuse
Al	NP	Al
jazer	NN	jazer
staff	NN	staff
of	IN	of
of	IN	of
collaborating	VVG	collaborate
with	IN	with
Hamas	NNS	Hamas
so	IN	so
this	DT	this
announcement	NN	announcement
today	NN	today
which	WDT	which
was	VBD	be
made	VVN	make
by	IN	by
the	DT	the
Prime	NP	Prime
Minister	NP	Minister
Netanyahu	NP	Netanyahu
was	VBD	be
followed	VVN	follow
very	RB	very
swiftly	RB	swiftly
by	IN	by
the	DT	the
communications	NNS	communication
Minister	NP	Minister
saying	VVG	say
he'd	NNS	he'd
signed	VVD	sign
it	PP	it
and	CC	and
as	IN	as
we	PP	we
as	IN	as
as	IN	as
we've	NN	we've
seen	VVN	see
actually	RB	actually
the	DT	the
communications	NNS	communication
Minister	NP	Minister
posted	VVD	post
video	NN	video
of	IN	of
the	DT	the
raid	NN	raid
within	IN	within
a	DT	a
couple	NN	couple
of	IN	of
hours	NNS	hour
of	IN	of
this	DT	this
happening	VVG	happen
uh	UH	uh
so	RB	so
the	DT	the
powers	NNS	power
that	WDT	that
Israel	NP	Israel
has	VHZ	have
over	IN	over
Al	NP	Al
jazer	NN	jazer
to	TO	to
confiscate	VV	confiscate
its	PP$	its
uh	UH	uh
broadcasting	NN	broadcasting
equipment	NN	equipment
to	TO	to
close	VV	close
its	PP$	its
offices	NNS	office
and	CC	and
to	TO	to
block	VV	block
access	NN	access
to	TO	to
it	PP	it
on	IN	on
satellite	NN	satellite
and	CC	and
its	PP$	its
websites	NNS	websites
now	RB	now
what	WP	what
we're	NN	we're
hearing	NN	hearing
from	IN	from
Israel	NP	Israel
is	VBZ	be
that	IN/that	that
that	WDT	that
has	VHZ	have
happened	VVN	happen
that	IN/that	that
it's	NNS	it's
no	RB	no
longer	RBR	longer
uh	UH	uh
obtainable	JJ	obtainable
by	IN	by
satellite	NN	satellite
or	CC	or
cable	NN	cable
in	IN	in
Israel	NP	Israel
but	CC	but
there's	RB	there's
other	JJ	other
ways	NNS	way
of	IN	of
doing	VVG	do
it	PP	it
and	CC	and
again	RB	again
as	RB	as
as	IN	as
as	IN	as
Frank	NP	Frank
was	VBD	be
saying	VVG	say
you	PP	you
can	MD	can
get	VV	get
it	PP	it
on	IN	on
Facebook	NN	Facebook
now	RB	now
very	RB	very
difficult	JJ	difficult
in	IN	in
this	DT	this
day	NN	day
and	CC	and
age	NN	age
obviously	RB	obviously
to	TO	to
completely	RB	completely
close	VV	close
down	RP	down
access	NN	access
to	TO	to
uh	UH	uh
to	TO	to
a	DT	a
network	NN	network
like	IN	like
aleser	NP	Aleser
I	PP	I
wonder	VVP	wonder
in	IN	in
your	PP$	your
anal	JJ	anal
Anis	NNS	ani
what	WP	what
do	VVP	do
you	PP	you
think	VVP	think
this	DT	this
means	NN	means
in	IN	in
terms	NNS	term
of	IN	of
people's	NN	people's
views	NNS	view
of	IN	of
netan	NN	netan
who	WP	who
we	PP	we
have	VHP	have
seen	VVN	see
more	JJR	more
protests	NNS	protest
haven't	VVD	haven't
we	PP	we
in	IN	in
recent	JJ	recent
months	NNS	month
but	CC	but
uh	UH	uh
for	IN	for
the	DT	the
for	IN	for
the	DT	the
people	NNS	people
in	IN	in
Israel	NP	Israel
in	IN	in
particular	JJ	particular
what	WP	what
what	WP	what
do	VVP	do
you	PP	you
think	VVP	think
their	PP$	their
perception	NN	perception
will	MD	will
be	VB	be
of	IN	of
this	DT	this
and	CC	and
probably	RB	probably
I'm	NP	I'm
look	NN	look
I'm	NP	I'm
thinking	VVG	think
more	JJR	more
in	IN	in
terms	NNS	term
of	IN	of
free	JJ	free
speech	NN	speech
yes	RB	yes
no	RB	no
I	PP	I
understand	VVP	understand
that	IN/that	that
I	PP	I
mean	VVP	mean
I	PP	I
think	VVP	think
in	IN	in
terms	NNS	term
of	IN	of
the	DT	the
uh	UH	uh
critics	NNS	critic
of	IN	of
netan	NN	netan
who	WP	who
date	VVP	date
back	RB	back
before	IN	before
October	NP	October
the	DT	the
7th	JJ	7th
who	WP	who
basically	RB	basically
went	VVD	go
on	IN	on
the	DT	the
streets	NNS	street
and	CC	and
hundreds	NNS	hundred
of	IN	of
thousands	NNS	thousand
every	DT	every
Saturday	NP	Saturday
to	TO	to
protest	VV	protest
against	IN	against
what	WP	what
they	PP	they
saw	VVD	see
as	IN	as
a	DT	a
move	NN	move
by	IN	by
his	PP$	his
government	NN	government
to	TO	to
close	VV	close
down	RP	down
the	DT	the
ability	NN	ability
for	IN	for
the	DT	the
Judiciary	NP	Judiciary
to	TO	to
take	VV	take
uh	UH	uh
positions	NNS	position
against	IN	against
what	WP	what
the	DT	the
government	NN	government
wanted	VVD	want
to	TO	to
do	VV	do
they	PP	they
would	MD	would
say	VV	say
this	DT	this
is	VBZ	be
another	DT	another
attack	NN	attack
on	IN	on
Free	JJ	free
Speech	NN	speech
I	PP	I
think	VVP	think
many	JJ	many
Israelis	NPS	Israelis
though	RB	though
would	MD	would
see	VV	see
it	PP	it
as	IN	as
this	DT	this
is	VBZ	be
a	DT	a
time	NN	time
of	IN	of
War	NP	War
Al	NP	Al
jazer	NN	jazer
I	PP	I
think	VVP	think
many	RB	many
people	VV	people
uh	UH	uh
if	IN	if
if	IN	if
they	PP	they
do	VVP	do
watch	VV	watch
it	PP	it
would	MD	would
see	VV	see
it	PP	it
as	IN	as
some	DT	some
kind	NN	kind
of	IN	of
propaganda	NN	propaganda
they	PP	they
would	MD	would
see	VV	see
it	PP	it
as	IN	as
taking	VVG	take
too	RB	too
strongly	RB	strongly
a	DT	a
prop	NN	prop
Palestinian	JJ	Palestinian
anti	JJ	anti
Israeli	JJ	Israeli
position	NN	position
so	IN	so
I	PP	I
don't	VVD	don't
think	VV	think
it'll	JJ	it'll
change	NN	change
particularly	RB	particularly
the	DT	the
way	NN	way
that	IN/that	that
Israelis	NPS	Israelis
see	VVP	see
netan	NN	netan
if	IN	if
they	PP	they
already	RB	already
see	VVP	see
him	PP	him
as	IN	as
someone	NN	someone
who's	NNS	who's
opposed	VVN	oppose
to	TO	to
free	VV	free
speech	NN	speech
who's	NNS	who's
opposed	VVN	oppose
to	TO	to
democracy	NN	democracy
in	IN	in
Israel	NP	Israel
then	RB	then
they	PP	they
will	MD	will
see	VV	see
this	DT	this
as	IN	as
another	DT	another
sign	NN	sign
of	IN	of
it	PP	it
but	CC	but
for	IN	for
many	JJ	many
others	NNS	other
it	PP	it
will	MD	will
be	VB	be
mixed	VVN	mix
up	RP	up
with	IN	with
this	DT	this
feeling	NN	feeling
which	WDT	which
is	VBZ	be
you	PP	you
know	VVP	know
this	DT	this
this	DT	this
is	VBZ	be
a	DT	a
time	NN	time
of	IN	of
War	NP	War
just	RB	just
as	IN	as
you	PP	you
have	VHP	have
many	JJ	many
Israelis	NPS	Israelis
who	WP	who
are	VBP	be
very	RB	very
much	JJ	much
against	IN	against
the	DT	the
way	NN	way
that	IN/that	that
the	DT	the
war	NN	war
has	VHZ	have
been	VBN	be
fought	VVN	fight
by	IN	by
the	DT	the
Israeli	JJ	Israeli
government	NN	government
and	CC	and
Israeli	JJ	Israeli
military	JJ	military
and	CC	and
and	CC	and
and	CC	and
and	CC	and
the	DT	the
casualties	NNS	casualty
on	IN	on
the	DT	the
paltin	NN	paltin
side	NN	side
they're	NN	they're
not	RB	not
necessarily	RB	necessarily
against	IN	against
the	DT	the
fact	NN	fact
of	IN	of
a	DT	a
war	NN	war
in	IN	in
the	DT	the
first	JJ	first
place	NN	place
because	IN	because
of	IN	of
what	WP	what
happened	VVD	happen
October	NP	October
the	DT	the
7th	JJ	7th
okay	JJ	okay
Sebastian	NP	Sebastian
user	NN	user
thank	VVP	thank
you	PP	you
very	RB	very
much	JJ	much
</doc>	NN	</doc>
